status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
163974433696568_941100109317326,,Curtains on battle for Bihar today,link,http://www.thehindu.com/elections/bihar2015/curtains-on-battle-for-bihar-today/article7842802.ece?homepage=true,2015-11-04 21:00:00,111,6,3
163974433696568_941149669312370,"#Editorial on justice to victims of sexual violence 
http://thne.ws/1ktwVLu",Editorial on justice to victims of sexual violence,link,http://thne.ws/1ktwVLu,2015-11-04 20:55:00,106,3,5
163974433696568_941149572645713,"#Editorial on #Congress becoming an opposition
http://thne.ws/1ktwEI7",Becoming an opposition,link,http://thne.ws/1ktwEIE,2015-11-04 20:50:01,99,3,3
163974433696568_941099592650711,,Bench recuses as Hardik asks it to examine sedition law,link,http://www.thehindu.com/news/national/bench-recuses-as-hardik-patel-asks-it-to-examine-sedition-law/article7842834.ece?homepage=true,2015-11-04 20:30:00,125,5,7
163974433696568_941151315978872,"Kohli and Amla’s men won’t compromise on the desire to win on a slow track #INDvSA1stTest
http://thne.ws/1ktxK7b",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941151315978872/?type=3,2015-11-04 20:24:00,149,1,1
163974433696568_941153625978641,"Tendulkar’s 169 at Cape Town is one of the greatest: Bacher
http://thne.ws/1kty71D",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941153625978641/?type=3,2015-11-04 20:00:00,798,11,16
163974433696568_941147585979245,"Centre calls meet to ward off #plantation labour trouble after #Kerala stir
http://thne.ws/1ktvCMA",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941147585979245/?type=3,2015-11-04 18:00:00,107,5,5
163974433696568_941100339317303,,Underworld don Chhota Rajan to be brought to Delhi,link,http://www.thehindu.com/news/national/chhota-rajan-to-be-brought-to-delhi/article7842829.ece?homepage=true,2015-11-04 17:30:01,209,11,6
163974433696568_941148035979200,"#GST only a matter of time, says Arun Jaitley
http://thne.ws/1WwHjDW",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941148035979200/?type=3,2015-11-04 17:30:01,408,22,8
163974433696568_941145085979495,#Dilwale,‘Dilwale’ teaser poster revealed,link,http://www.thehindu.com/entertainment/dilwale-teaser-poster-revealed/article7842592.ece?homepage=true&w=ma446,2015-11-04 15:52:33,1177,53,24
163974433696568_941115322649138,,Vice-President Hamid Ansari unveils Gandhi bust in Bali varsity,link,http://www.thehindu.com/news/hamid-ansari-unveils-gandhi-bust-in-bali-varsity/article7842757.ece,2015-11-04 14:20:22,151,1,4
163974433696568_941100479317289,,Ghulam Ali cancels India concerts,link,http://www.thehindu.com/news/national/ghulam-ali-cancels-india-concerts/article7842824.ece,2015-11-04 13:45:36,245,53,9
163974433696568_941098852650785,"Football enthusiasts find the season just right to hone their skills at Marina beach in Chennai on November 03, 2015. Photo: S.R. Raghunathan",The Hindu's cover photo,photo,https://www.facebook.com/thehindu/photos/a.328614593899217.75101.163974433696568/941098805984123/?type=3,2015-11-04 13:42:25,410,1,9
163974433696568_941064485987555,#Modi is world's 9th most powerful person: #Forbes - thne.ws/1MhJioN,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941064485987555/?type=3,2015-11-04 12:12:09,8731,520,652
163974433696568_941057425988261,Former NSA M.K. Narayanan attacked - thne.ws/1MhF2Wl,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941057425988261/?type=3,2015-11-04 11:50:30,493,28,37
163974433696568_941024735991530,"Shah Rukh is Indian superstar should not be linked to Pakistan, says Shiv Sena thne.ws/1MhoAp8",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941024735991530/?type=3,2015-11-04 10:30:00,3717,321,107
163974433696568_941031015990902,Check out the new #Dilwale teaser poster here! - thne.ws/1MclZJG,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941031015990902/?type=3,2015-11-04 10:29:47,1007,21,17
163974433696568_941018189325518,"Today in pictures: From heavy smog in New Delhi to Rain Room at Los Angeles County Museum of Art, here are some short news stories with pictures. http://thne.ws/1Mhm6XL",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941018189325518/?type=3,2015-11-04 10:20:01,124,1,2
163974433696568_941015912659079,"Govt. dismisses Moody’s report, calls it opinion of junior analyst. thne.ws/1MhjHwf",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941015912659079/?type=3,2015-11-04 10:10:00,273,29,29
163974433696568_941020032658667,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047240705321021/?type=3,2015-11-04 09:57:40,146,3,0
163974433696568_941015515992452,Charges framed against Abu Jundal in 26/11 case. thne.ws/1MhkQE7,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941015515992452/?type=3,2015-11-04 09:56:01,139,6,8
163974433696568_941004969326840,At least 41 killed after a cargo plane crashed in South Sudan shortly after takeoff. http://thne.ws/1H6Bq9h,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941004969326840/?type=3,2015-11-04 09:45:00,419,8,19
163974433696568_941004339326903,"Three Indonesian airports, including Ngurah Rai international airport, shut operations due to volcanic eruption. thne.ws/1MyIHL",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941004339326903/?type=3,2015-11-04 09:30:01,256,1,3
163974433696568_941000715993932,NRHM scam: Supreme Court asks CBI to examine ‘vital witnesses’ in three months http://thne.ws/1RSOOOC,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/941000715993932/?type=3,2015-11-04 09:20:01,230,1,1
163974433696568_941005452660125,"From Roof & Floor, by The Hindu Group",Weigh Your Options First!,link,https://roofandfloor.com/realty-guide/risks-and-rewards-of-owning-a-second-home_detail,2015-11-04 09:15:04,78,0,0
163974433696568_940998815994122,"US states scrutinize ads to build case in Volkswagen inquiry. Several ads claimed ""clean diesel"". State laws ban deceptive or misleading business practices and violations can bring fines of $5,000 or more for each instance. http://thne.ws/1RSNPxU",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940998815994122/?type=3,2015-11-04 09:08:00,353,4,5
163974433696568_940988955995108,"Opposition parties are blowing up “one-odd” incidents: Minority Affairs minister Najma Heptulla on claims of ""intolerance""  thne.ws/1RSG5ft",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940988955995108/?type=3,2015-11-04 08:40:00,558,80,37
163974433696568_940992335994770,"""When Garud left Lord Vishnu's heavenly abode for a few days to go to earth, the Lord asked unto him: 'Why did you leave the comfort of heaven and come down to earth?'. Garud replied: 'I may be staying in heaven, but it is this earth with all its accompanying dust and dirt where I am happy because it is my home. It is this dust which is heaven for me.' Akhlaq and I are like that Garud. Now, tell me where can I go, leaving my heaven behind?"" says Jaan Mohammad, the brother of the Dadri lynching victim.",The Muslim man with a Vaishnavite tale,link,http://www.thehindu.com/thread/politics-and-policy/article7842174.ece,2015-11-04 08:37:36,450,22,64
163974433696568_940988732661797,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047201161991642/?type=3,2015-11-04 08:26:16,56,3,0
163974433696568_940984069328930,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047195221992236/?type=3,2015-11-04 08:12:53,776,2,0
163974433696568_940983995995604,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.785456928166068.1073741828.770854366292991/1047197158658709/?type=3,2015-11-04 08:12:40,119,2,0
163974433696568_940968859330451,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047189035326188/?type=3,2015-11-04 07:43:49,65,2,0
163974433696568_940968765997127,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047184808659944/?type=3,2015-11-04 07:43:36,173,0,0
163974433696568_940954019331935,"Justice T.S. Thakur to be next Chief Justice of India -
thne.ws/1H71HEv",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940954019331935/?type=3,2015-11-04 07:05:59,4046,75,346
163974433696568_940952602665410,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047176908660734/?type=3,2015-11-04 07:00:27,41,0,0
163974433696568_940947949332542,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047171611994597/?type=3,2015-11-04 06:42:56,84,0,0
163974433696568_940941369333200,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047165258661899/?type=3,2015-11-04 06:19:01,100,0,0
163974433696568_940941025999901,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047164828661942/?type=3,2015-11-04 06:17:42,221,8,0
163974433696568_940926376001366,"#Volkswagen shares fall after new emissions revelation - 
thne.ws/1H6Gx9F",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940926376001366/?type=3,2015-11-04 06:00:01,290,4,5
163974433696568_940928226001181,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047153901996368/?type=3,2015-11-04 05:39:30,135,2,0
163974433696568_940927842667886,"Controversial BJP MP Yogi Adityanath compared Bollywood star Shah Rukh Khan to Pakistani terrorist Hafiz Saeed, the mastermind of Mumbai carnage, over his “extreme intolerance” comment. - thne.ws/1H6I67r",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940927842667886/?type=3,2015-11-04 05:39:13,2048,529,122
163974433696568_940922689335068,"SpiceJet launched a direct flight to Bangkok from Chennai next month with a limited period all-inclusive two-way fares of Rs 9,999 - thne.ws/1H6D4rn",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940922689335068/?type=3,2015-11-04 05:37:00,535,29,42
163974433696568_940923386001665,,SportStarLive,photo,https://www.facebook.com/sportstarweb/photos/a.1480994222202671.1073741828.1480161095619317/1484730058495754/?type=3,2015-11-04 05:15:48,67,4,0
163974433696568_940920849335252,25 killed in South Sudan plane crash - thne.ws/1H6Bq9h,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940920849335252/?type=3,2015-11-04 05:04:18,341,12,18
163974433696568_940919742668696,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047142755330816/?type=3,2015-11-04 04:58:49,127,5,0
163974433696568_940917492668921,"From Roof & Floor, by The Hindu group",Roofandfloor.com,photo,https://www.facebook.com/roofandfloor/photos/a.606536676146388.1073741828.517937518339638/711670082299713/?type=3,2015-11-04 04:48:52,2,0,0
163974433696568_940911332669537,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047135498664875/?type=3,2015-11-04 04:25:46,49,1,0
163974433696568_940899852670685,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047124321999326/?type=3,2015-11-04 03:39:46,166,5,0
163974433696568_940899016004102,"The science of earthquake prediction has remained a mirage all along despite huge leaps in the computational processes.Neither the USGS nor any other scientists have ever predicted a major earthquake ... from down here on earth.
So how about we use a satellite to predict it from outer space?",A watchful eye from the sky,link,http://www.thehindu.com/thread/technology/article7841384.ece,2015-11-04 03:34:53,101,1,6
163974433696568_940892159338121,Vijayvargiya retracts tweets on Shah Rukh; BJP distances itself from controversy - thne.ws/1NqAjT9,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940892159338121/?type=3,2015-11-04 03:03:12,850,119,30
163974433696568_940878886006115,It was Djokovic’s 74th match won in this season and the 18th victory in a row.,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1047102812001477/?type=3,2015-11-04 02:02:34,162,2,0
163974433696568_940867399340597,Complainant in sexual harassment case against Pachauri resigns from TERI - thne.ws/20t3YR5,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940867399340597/?type=3,2015-11-04 01:04:09,77,6,3
163974433696568_940858079341529,"Strong #earthquake strikes close to #EastTimor’s capital, near #Indonesia.",6.8 quake hits near East Timor’s capital,link,http://thne.ws/1XOb5kz,2015-11-04 00:22:33,362,3,41
163974433696568_940842122676458,"Hate speech law necessary to maintain harmony, MHA tells SC

The Centre said the penal law on hate speech keeps alive the flame of unity in diversity - thne.ws/1Wvdxzb",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940842122676458/?type=3,2015-11-03 23:22:44,305,13,21
163974433696568_940838099343527,"Confusion over Chhota Rajan’s custody

CBI will take the final call, say Mumbai police - thne.ws/1NcBzVt",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940838099343527/?type=3,2015-11-03 22:58:33,353,7,11
163974433696568_940724702688200,"#Editorial :Bumps on the #internet super-highway #internetfreedom
http://thne.ws/1MwMLvn",Editorial: Bumps on the super-highway,link,http://thne.ws/1MwMLvn,2015-11-03 20:55:00,107,0,7
163974433696568_940724579354879,"# Editorial on dangerous perceptions between #India and #Nepal 
http://thne.ws/1MFCrrt",Editorial on Dangerous perceptions between India and Nepal,link,http://thne.ws/1MFCrrt,2015-11-03 20:50:01,196,4,26
163974433696568_940668362693834,,Kashmir’s saffron growers in the red,link,http://www.thehindu.com/news/national/other-states/kashmirs-saffron-growers-in-the-red/article7838602.ece,2015-11-03 20:30:00,1379,8,37
163974433696568_940679652692705,"Facing a security crisis, Afghan NSA reaches out to India - thne.ws/1k8jIZ0",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940679652692705/?type=3,2015-11-03 19:00:00,243,8,6
163974433696568_940727439354593,"Reliving a rivalry born a score and three years ago
http://thne.ws/1MwOPDV",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940727439354593/?type=3,2015-11-03 18:30:00,2885,5,55
163974433696568_940682579359079,,‘Baharis’ oiled the wheels of campaign,link,http://www.thehindu.com/elections/bihar2015/baharis-oiled-the-wheels-of-campaign/article7838645.ece,2015-11-03 18:15:00,146,23,8
163974433696568_940726179354719,"Consumer durables industry eyes 50% increase in sales this festive season
http://thne.ws/1MwO915",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940726179354719/?type=3,2015-11-03 17:55:01,124,6,0
163974433696568_940725782688092,"#StandardChartered to axe 15,000 jobs and raise $5.1 billion
http://thne.ws/1MwNHAb",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940725782688092/?type=3,2015-11-03 17:45:01,131,4,14
163974433696568_940677679359569,,Mufti Muhammad Sayeed’s praise of Prime Minister Modi irks separatists,link,http://www.thehindu.com/news/national/other-states/muftis-praise-of-prime-minister-modi-irks-separatists/article7838626.ece,2015-11-03 17:31:00,467,28,11
163974433696568_940700896023914,,Stop sale of beef dishes in hotels,link,http://www.thehindu.com/news/cities/Delhi/stop-sale-of-beef-dishes-in-hotels/article7838666.ece?homepage=true,2015-11-03 16:30:00,478,53,36
163974433696568_940701032690567,,"Construction, land, films and extortion — dons’ networks still intact",link,http://www.thehindu.com/news/national/construction-land-films-and-extortion-dons-networks-still-intact/article7838658.ece,2015-11-03 15:00:00,199,4,5
163974433696568_940707452689925,"Ex-Rajasthan MLA dies after month-long fast.
Read - thne.ws/1k8g41g",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940707452689925/?type=3,2015-11-03 14:58:43,633,49,86
163974433696568_940700689357268,#Uber #rape,Delhi Uber cab driver will spend life in jail,link,http://www.thehindu.com/news/cities/Delhi/delhi-uber-cab-driver-will-spend-life-in-jail/article7838669.ece?homepage=true,2015-11-03 14:39:18,250,7,12
163974433696568_940675199359817,SRK learns ‘Sultan’ moves from Salman on 50th birthday.,Shah rukh Khan-Salman Khan bond,link,http://www.thehindu.com/features/metroplus/shah-rukh-khansalman-khan-bond/article7838439.ece?secpage=true&secname=entertainment,2015-11-03 13:15:25,1070,31,17
163974433696568_940668209360516,,Ex-Rajasthan MLA dies after month-long fast,link,http://www.thehindu.com/news/national/other-states/exrajasthan-mla-dies-after-monthlong-fast/article7838603.ece,2015-11-03 12:55:40,470,21,88
163974433696568_940667796027224,,No end to Shiv Sena-BJP differences,link,http://www.thehindu.com/news/cities/mumbai/no-end-to-shiv-senabjp-differences/article7838606.ece,2015-11-03 12:54:36,223,7,4
163974433696568_940640919363245,"Shah Rukh Khan and Salman Khan , who are known to share a bittersweet bond, embraced each other on the former’s 50th birthday. - thne.ws/1NoSMPZ 

#ShahRukhKhan",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940640919363245/?type=3,2015-11-03 11:23:44,1068,38,26
163974433696568_940636136030390,#Bihar,Bihar elections in numbers,link,http://www.thehindu.com/elections/bihar2015/bihar-elections-in-numbers/article7832962.ece,2015-11-03 11:06:28,346,9,8
163974433696568_940632349364102,"A workshop on captive elephant maintenance was organised by Forest & H.R.N.C.E Department at Arignar Anna Zoological Park in Vandalur near Chennai on November 03, 2015. Photo: G. Krishnaswamy",The Hindu's cover photo,photo,https://www.facebook.com/thehindu/photos/a.328614593899217.75101.163974433696568/940632252697445/?type=3,2015-11-03 10:53:47,711,6,14
163974433696568_940623159365021,Shoaib Malik to retire from Test cricket after 3rd test against England: thne.ws/1M9ILlf,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940623159365021/?type=3,2015-11-03 10:24:05,486,17,4
163974433696568_940618592698811,Sachin pushes for India-Pakistan bilateral cricket series - thne.ws/20qOyMV,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940618592698811/?type=3,2015-11-03 10:15:16,3084,85,44
163974433696568_940603242700346,The international whistleblower organisation WikiLeaks on Tuesday clarified that WikiLeaks4India was using its name without its permission to create communal tension in India.  - thne.ws/20qM7Kn,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940603242700346/?type=3,2015-11-03 09:40:45,3378,85,1312
163974433696568_940594076034596,Kangana Ranaut is offered 85-year-old’s role in Shekhar Kapur’s next film - thne.ws/1XM0s1M,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940594076034596/?type=3,2015-11-03 09:11:07,4445,38,31
163974433696568_940584849368852,"“No close call, NDA to get two-third majority in Bihar,” says Ananth Kumar - thne.ws/1XLWt5j",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940584849368852/?type=3,2015-11-03 08:45:57,713,71,10
163974433696568_940569462703724,"After leading the march from Parliament, Sonia Gandhi handed over a memorandum to President Pranab Mukherjee seeking his intervention in checking such incidents which are causing social divide.

Sonia, Rahul meet President, accuse Modi govt of sinister campaign - thne.ws/1Q8aw2S",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940569462703724/?type=3,2015-11-03 08:05:36,1124,541,87
163974433696568_940551016038902,"'Father is a father, son is a son', says Kapil Dev on Dhoni and Kohli’s captaincy - thne.ws/1koJyHK",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940551016038902/?type=3,2015-11-03 07:03:05,2596,70,89
163974433696568_940547119372625,Uber rape case: Driver sentenced to life imprisonment till death - thne.ws/1koHBez,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940547119372625/?type=3,2015-11-03 06:44:44,2746,131,102
163974433696568_940535012707169,First 10 bodies of Egypt plane crash identified by their families - thne.ws/1koBFCl,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940535012707169/?type=3,2015-11-03 06:01:24,372,6,2
163974433696568_940530719374265,The Supreme Court on Tuesday dismissed Ms. Kanimozhi's plea to quash charges framed against her in the 2G scam case : thne.ws/1koAa77,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940530719374265/?type=3,2015-11-03 05:48:19,425,25,23
163974433696568_940528766041127,"""I will not return any award or for that matter, the money I have earned,"" says Kamal Haasan : thne.ws/1koze2q",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940528766041127/?type=3,2015-11-03 05:41:37,9726,283,427
163974433696568_940527582707912,"In Hyderabad, some residential localities rent out apartments to a floating population of students and working men and women. In these spacious, yet affordable homes, life is lived easy. Residential areas like the Sindhi Colony in Secunderabad, the software employee rich Madhapur and houses in Begumpet, provide a harbour of comfort where landowners are seldom nosy and neighbours less inquisitive. 
It's as close to an egalitarian home as it can get. And that's how it should be, says Nikhila Henry:",Home is where the party begins,link,http://www.thehindu.com/thread/arts-culture-society/article7837044.ece,2015-11-03 05:35:17,373,7,11
163974433696568_940520872708583,To curb crimes against women Railways to launch a special all-India mobile application service : thne.ws/1PiU3bx,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940520872708583/?type=3,2015-11-03 05:01:23,799,12,53
163974433696568_940516886042315,"Sources say Sundar Raman put down his papers soon after the election of Shashank Manohar as president of the BCCI.

I will demit office this week: IPL COO Sundar Raman - thne.ws/1RMW6Uc",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940516886042315/?type=3,2015-11-03 04:42:19,168,3,3
163974433696568_940483219379015,"#ArcticOcean to have less ice, more water by 2050s. #GlobalWarming #ClimateChange","Arctic Ocean to have less ice, more water by 2050s",link,http://thne.ws/1MumjCA,2015-11-03 02:33:39,803,18,84
163974433696568_940480366045967,An official from local met department forecast light rain and #snowfall for the next two days. #Kashmir,Snowfall in Kashmir brings down mercury,link,http://thne.ws/1Q7vUFq,2015-11-03 02:20:07,628,14,13
163974433696568_940478202712850,"Some in Mumbai Police have links with Dawood, says Chhota Rajan

“Some members of the Mumbai Police are working in tandem with Dawood. I will keep on fighting against terrorism and Dawood. I am not scared of Dawood” -  thne.ws/1PiBp3h",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940478202712850/?type=3,2015-11-03 02:08:04,597,45,25
163974433696568_940464256047578,“If we don’t take steps toward that [globalising the sport] it is never going to happen.”,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1046663095378782/?type=3,2015-11-03 01:09:01,558,4,0
163974433696568_940457419381595,"Sitting Bihar MLAs’ assets triple

The assets of MLAs who are re-contesting Bihar’s Assembly elections nearly tripled over their five-year tenures - thne.ws/1LNsK6x",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940457419381595/?type=3,2015-11-03 00:39:16,372,25,8
163974433696568_940429636051040,Patel thought RSS had no role in Gandhi killing - thne.ws/1l5nWkr,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940429636051040/?type=3,2015-11-02 22:47:56,2646,123,143
163974433696568_940248932735777,,"Even after acquittal, tribal activist hounded by police",link,http://www.thehindu.com/news/national/other-states/even-after-acquittal-tribal-activist-hounded-by-police/article7834325.ece,2015-11-02 21:30:00,84,2,4
163974433696568_940293289398008,"#Editorial on Turkish President #Erdogan ’s comeback
http://thne.ws/1Q2waXg",Editorial on Erdogan’s comeback,link,http://thne.ws/1Q2waXg,2015-11-02 20:55:00,115,4,4
163974433696568_940292096064794,"#Editorial on Misuse of #sedition law
http://thne.ws/1Q2w6a1",Editorial on Misuse of sedition law,link,http://thne.ws/1Q2w6a1,2015-11-02 20:50:00,137,4,20
163974433696568_940299999397337,Today's cartoon:,"Cartoonscape — November 3, 2015",link,http://www.thehindu.com/opinion/cartoon/article7834728.ece?homepage=true,2015-11-02 19:30:00,4229,94,422
163974433696568_940299399397397,,SC takes serious view of job scheme arrears,link,http://www.thehindu.com/news/national/sc-takes-serious-view-of-job-scheme-arrears/article7834580.ece,2015-11-02 19:00:01,146,4,10
163974433696568_940298149397522,"This is a team; there are no individuals, says Ravi Shastri
http://thne.ws/1Q2wW6F",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940298149397522/?type=3,2015-11-02 19:00:00,427,19,3
163974433696568_940249302735740,,J&K gears up for Narendra Modi’s visit,link,http://www.thehindu.com/news/national/other-states/jk-gears-up-for-narendra-modis-visit/article7834324.ece,2015-11-02 18:00:00,699,22,12
163974433696568_940223882738282,"Ed Sheeran makes 63,000 pounds per show - http://thne.ws/1KU0Cea",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940223882738282/?type=3,2015-11-02 17:30:01,107,7,6
163974433696568_940238669403470,,Saudi women struggle for full citizenship,link,http://www.thehindu.com/news/international/saudi-women-struggle-for-full-citizenship/article7834314.ece,2015-11-02 14:45:00,101,5,2
163974433696568_940238502736820,,"Cleric, laywoman held in Vatican leaks scandal",link,http://www.thehindu.com/news/international/cleric-laywoman-held-in-vatican-leaks-scandal/article7834305.ece,2015-11-02 14:40:01,68,3,2
163974433696568_940238326070171,,Beijing to prosecute former Xinjiang editor,link,http://www.thehindu.com/news/international/beijing-to-prosecute-former-xinjianghttp://www.thehindu.com/news/international/beijing-to-prosecute-former-xinjiang-editor/article7834301.ece-editor/article7834301.ece,2015-11-02 14:30:00,99,10,1
163974433696568_940238112736859,,Russian jet ‘not struck from outside’,link,http://www.thehindu.com/news/international/russian-jet-not-struck-from-outside/article7834295.ece,2015-11-02 13:57:46,176,8,8
163974433696568_940221082738562,Says he wants to work with directors who will help him grow as an actor.,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/970844546321039/?type=3,2015-11-02 12:59:33,918,31,0
163974433696568_940220229405314,,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/970844139654413/?type=3,2015-11-02 12:56:31,121,2,0
163974433696568_940129512747719,Google is working with the government for providing Internet connectivity by using large balloons - thne.ws/1MBSSVE,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940129512747719/?type=3,2015-11-02 09:05:15,1338,14,84
163974433696568_940108269416510,Blackmoney: HSBC whistleblower offers to cooperate with India - thne.ws/1M6CtD7,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/940108269416510/?type=3,2015-11-02 08:02:54,784,14,30
163974433696568_940105839416753,"""Sometimes the thought of what-if-you-end-up-being-single does bother me. It creeps into me at times when my school friends change their Facebook statuses from “single” to “engaged” to “married” and posting a barrage of pictures, posing for the camera with their other halves. It feels like another wicket is down and perhaps I am the only batsman sticking on in the crease, playing the lost game.""
Maria Akram on marriage and the modern Indian urban woman:",Caged Comfort?,link,http://www.thehindu.com/thread/arts-culture-society/article7832840.ece#vuukle_div,2015-11-02 07:49:44,825,24,131
